Category,License_number,Begin_reporting_period,End_reporting_period,Total_sales,Excise_tax_due
PROCESSORS,413432.0,2017-01-01,2017-01-31,318315.4,0.0
PROCESSORS,416765.0,2017-01-01,2017-01-31,24848.75,0.0
PROCESSORS,417163.0,2017-01-01,2017-01-31,8472.0,0.0
PROCESSORS,412109.0,2017-01-01,2017-01-31,30508.0,0.0
PROCESSORS,419538.0,2017-01-01,2017-01-31,1668.0,0.0
PROCESSORS,413090.0,2017-01-01,2017-01-31,142564.9,0.0
PROCESSORS,417021.0,2017-01-01,2017-01-31,2346.5,0.0
PROCESSORS,412618.0,2017-01-01,2017-01-31,131858.25,0.0
PROCESSORS,416763.0,2017-01-01,2017-01-31,29105.55,0.0
PROCESSORS,416479.0,2017-01-01,2017-01-31,6865.09,0.0
PROCESSORS,417307.0,2017-01-01,2017-01-31,15992.0,0.0
PROCESSORS,412446.0,2017-01-01,2017-01-31,21128.94,0.0
PROCESSORS,415955.0,2017-01-01,2017-01-31,7955.15,0.0
PROCESSORS,412576.0,2017-01-01,2017-01-31,33583.15,0.0
PROCESSORS,417891.0,2017-01-01,2017-01-31,33371.05,0.0
PROCESSORS,412303.0,2017-01-01,2017-01-31,2318.75,0.0
PROCESSORS,416153.0,2017-01-01,2017-01-31,21856.25,0.0
PROCESSORS,412500.0,2017-01-01,2017-01-31,41670.5,0.0
PROCESSORS,415917.0,2017-01-01,2017-01-31,36617.05,0.0
PROCESSORS,412895.0,2017-01-01,2017-01-31,1547.0,0.0
PROCESSORS,412031.0,2017-01-01,2017-01-31,36304.0,0.0
PROCESSORS,416231.0,2017-01-01,2017-01-31,26226.0,0.0
PROCESSORS,416105.0,2017-01-01,2017-01-31,53967.5,0.0
PROCESSORS,412155.0,2017-01-01,2017-01-31,162836.47,0.0
PROCESSORS,416030.0,2017-01-01,2017-01-31,6882.0,0.0
PROCESSORS,412762.0,2017-01-01,2017-01-31,82732.25,0.0
PROCESSORS,415752.0,2017-01-01,2017-01-31,20548.32,0.0
PROCESSORS,412070.0,2017-01-01,2017-01-31,210561.05,-75.0
PROCESSORS,413039.0,2017-01-01,2017-01-31,5092.0,0.0
PROCESSORS,412107.0,2017-01-01,2017-01-31,21583.51,0.0
PROCESSORS,417001.0,2017-01-01,2017-01-31,104488.9,0.0
PROCESSORS,416807.0,2017-01-01,2017-01-31,11060.88,0.0
PROCESSORS,413163.0,2017-01-01,2017-01-31,77220.75,0.0
PROCESSORS,416448.0,2017-01-01,2017-01-31,203693.78,0.0
PROCESSORS,412441.0,2017-01-01,2017-01-31,29494.04,0.0
PROCESSORS,412882.0,2017-01-01,2017-01-31,2029047.72,-88.0
PROCESSORS,416499.0,2017-01-01,2017-01-31,43728.0,0.0
PROCESSORS,415937.0,2017-01-01,2017-01-31,15701.6,0.0
PROCESSORS,416462.0,2017-01-01,2017-01-31,97087.0,0.0
PROCESSORS,413719.0,2017-01-01,2017-01-31,11200.0,0.0
PROCESSORS,417127.0,2017-01-01,2017-01-31,2736.0,0.0
PROCESSORS,412612.0,2017-01-01,2017-01-31,6406.24,0.0
PROCESSORS,416140.0,2017-01-01,2017-01-31,7981.0,0.0
PROCESSORS,413097.0,2017-01-01,2017-01-31,74170.8,0.0
PROCESSORS,413943.0,2017-01-01,2017-01-31,55438.4,0.0
PROCESSORS,421766.0,2017-01-01,2017-01-31,28594.13,0.0
PROCESSORS,415864.0,2017-01-01,2017-01-31,2614.24,0.0
PROCESSORS,416544.0,2017-01-01,2017-01-31,15960.75,0.0
PROCESSORS,412286.0,2017-01-01,2017-01-31,27312.9,0.0
PROCESSORS,417498.0,2017-01-01,2017-01-31,11651.78,0.0
PROCESSORS,412687.0,2017-01-01,2017-01-31,53454.89,0.0
PROCESSORS,416737.0,2017-01-01,2017-01-31,75710.98,0.0
PROCESSORS,423115.0,2017-01-01,2017-01-31,83625.07,0.0
PROCESSORS,413170.0,2017-01-01,2017-01-31,43450.2,0.0
PROCESSORS,412262.0,2017-01-01,2017-01-31,24437.0,0.0
PROCESSORS,415857.0,2017-01-01,2017-01-31,64267.5,0.0
PROCESSORS,413377.0,2017-01-01,2017-01-31,8833.05,0.0
PROCESSORS,412185.0,2017-01-01,2017-01-31,5950.0,0.0
PROCESSORS,423537.0,2017-01-01,2017-01-31,25063.6,0.0
PROCESSORS,413001.0,2017-01-01,2017-01-31,728.0,0.0
PROCESSORS,413107.0,2017-01-01,2017-01-31,76737.3,0.0
PROCESSORS,412235.0,2017-01-01,2017-01-31,76871.45,0.0
PROCESSORS,412720.0,2017-01-01,2017-01-31,79380.0,0.0
PROCESSORS,416911.0,2017-01-01,2017-01-31,277951.2,0.0
PROCESSORS,412409.0,2017-01-01,2017-01-31,11794.8,0.0
PROCESSORS,412784.0,2017-01-01,2017-01-31,156590.6,0.0
PROCESSORS,412891.0,2017-01-01,2017-01-31,141160.53,0.0
PROCESSORS,415695.0,2017-01-01,2017-01-31,14309.25,0.0
PROCESSORS,417051.0,2017-01-01,2017-01-31,39902.02,0.0
PROCESSORS,412994.0,2017-01-01,2017-01-31,4727.5,0.0
PROCESSORS,422928.0,2017-01-01,2017-01-31,21770.82,0.0
PROCESSORS,417152.0,2017-01-01,2017-01-31,11395.05,0.0
PROCESSORS,412068.0,2017-01-01,2017-01-31,64844.25,0.0
PROCESSORS,413225.0,2017-01-01,2017-01-31,2265.0,0.0
PROCESSORS,412919.0,2017-01-01,2017-01-31,1500.0,0.0
PROCESSORS,415459.0,2017-01-01,2017-01-31,36902.01,0.0
PROCESSORS,413077.0,2017-01-01,2017-01-31,77839.13,0.0
PROCESSORS,415768.0,2017-01-01,2017-01-31,18198.0,0.0
PROCESSORS,413667.0,2017-01-01,2017-01-31,22862.2,0.0
PROCESSORS,416124.0,2017-01-01,2017-01-31,14832.45,0.0
PROCESSORS,422207.0,2017-01-01,2017-01-31,36015.0,0.0
PROCESSORS,412826.0,2017-01-01,2017-01-31,46829.67,0.0
PROCESSORS,422257.0,2017-01-01,2017-01-31,39250.09,0.0
PROCESSORS,416106.0,2017-01-01,2017-01-31,11948.26,0.0
PROCESSORS,416063.0,2017-01-01,2017-01-31,132115.89,0.0
PROCESSORS,416206.0,2017-01-01,2017-01-31,116361.25,0.0
PROCESSORS,414115.0,2017-01-01,2017-01-31,7301.5,0.0
PROCESSORS,412744.0,2017-01-01,2017-01-31,5460.99,0.0
PROCESSORS,415921.0,2017-01-01,2017-01-31,23918.77,0.0
PROCESSORS,416062.0,2017-01-01,2017-01-31,49582.66,0.0
PROCESSORS,417586.0,2017-01-01,2017-01-31,54563.32,0.0
PROCESSORS,422368.0,2017-01-01,2017-01-31,21086.12,0.0
PROCESSORS,414042.0,2017-01-01,2017-01-31,103689.47,0.0
PROCESSORS,416698.0,2017-01-01,2017-01-31,5930.02,0.0
PROCESSORS,417168.0,2017-01-01,2017-01-31,66182.26,0.0
PROCESSORS,413133.0,2017-01-01,2017-01-31,60816.3,0.0
PROCESSORS,413021.0,2017-01-01,2017-01-31,44827.9,0.0
PROCESSORS,413025.0,2017-01-01,2017-01-31,20355.75,0.0
PROCESSORS,412856.0,2017-01-01,2017-01-31,13223.4,0.0
PROCESSORS,412855.0,2017-01-01,2017-01-31,12426.0,0.0
PROCESSORS,416490.0,2017-01-01,2017-01-31,980.0,0.0
PROCESSORS,412587.0,2017-01-01,2017-01-31,8559.0,0.0
PROCESSORS,413193.0,2017-01-01,2017-01-31,36782.3,0.0
PROCESSORS,412130.0,2017-01-01,2017-01-31,3308.0,0.0
PROCESSORS,417338.0,2017-01-01,2017-01-31,52074.71,0.0
PROCESSORS,413156.0,2017-01-01,2017-01-31,20140.55,0.0
PROCESSORS,412358.0,2017-01-01,2017-01-31,33851.48,0.0
PROCESSORS,412615.0,2017-01-01,2017-01-31,-1747.77,0.0
PROCESSORS,412590.0,2017-01-01,2017-01-31,6440.0,0.0
PROCESSORS,416942.0,2017-01-01,2017-01-31,112540.76,0.0
PROCESSORS,412854.0,2017-01-01,2017-01-31,3130.3,0.0
PROCESSORS,416138.0,2017-01-01,2017-01-31,2853.0,0.0
PROCESSORS,417698.0,2017-01-01,2017-01-31,48028.42,0.0
PROCESSORS,412437.0,2017-01-01,2017-01-31,26443.5,0.0
PROCESSORS,416310.0,2017-01-01,2017-01-31,11967.34,0.0
PROCESSORS,416626.0,2017-01-01,2017-01-31,117073.6,0.0
PROCESSORS,413154.0,2017-01-01,2017-01-31,31742.1,0.0
PROCESSORS,415852.0,2017-01-01,2017-01-31,49853.35,0.0
PROCESSORS,416953.0,2017-01-01,2017-01-31,7540.0,0.0
PROCESSORS,412192.0,2017-01-01,2017-01-31,2092.38,0.0
PROCESSORS,412273.0,2017-01-01,2017-01-31,89515.75,0.0
PROCESSORS,413665.0,2017-01-01,2017-01-31,92250.04,0.0
PROCESSORS,413723.0,2017-01-01,2017-01-31,10123.25,0.0
PROCESSORS,412292.0,2017-01-01,2017-01-31,850.0,0.0
PROCESSORS,412425.0,2017-01-01,2017-01-31,135928.25,0.0
PROCESSORS,414474.0,2017-01-01,2017-01-31,59972.4,0.0
PROCESSORS,415914.0,2017-01-01,2017-01-31,48134.1,0.0
PROCESSORS,413942.0,2017-01-01,2017-01-31,20214.08,0.0
PROCESSORS,422993.0,2017-01-01,2017-01-31,153711.75,0.0
PROCESSORS,416561.0,2017-01-01,2017-01-31,13020.6,0.0
PROCESSORS,412208.0,2017-01-01,2017-01-31,8914.2,0.0
PROCESSORS,422627.0,2017-01-01,2017-01-31,86342.0,0.0
PROCESSORS,412112.0,2017-01-01,2017-01-31,225693.6,0.0
PROCESSORS,415748.0,2017-01-01,2017-01-31,21844.06,0.0
PROCESSORS,416557.0,2017-01-01,2017-01-31,6943.0,0.0
PROCESSORS,417068.0,2017-01-01,2017-01-31,221747.4,0.0
PROCESSORS,412431.0,2017-01-01,2017-01-31,46000.75,0.0
PROCESSORS,416194.0,2017-01-01,2017-01-31,18292.68,0.0
PROCESSORS,422227.0,2017-01-01,2017-01-31,15415.5,0.0
PROCESSORS,416935.0,2017-01-01,2017-01-31,127497.53,0.0
PROCESSORS,412621.0,2017-01-01,2017-01-31,51232.25,0.0
PROCESSORS,416968.0,2017-01-01,2017-01-31,17150.4,0.0
PROCESSORS,412959.0,2017-01-01,2017-01-31,2500.0,0.0
PROCESSORS,412236.0,2017-01-01,2017-01-31,121769.76,0.0
PROCESSORS,412952.0,2017-01-01,2017-01-31,104406.0,0.0
PROCESSORS,412843.0,2017-01-01,2017-01-31,58778.2,0.0
PROCESSORS,413180.0,2017-01-01,2017-01-31,228855.2,0.0
PROCESSORS,424091.0,2017-01-01,2017-01-31,51600.7,0.0
PROCESSORS,416632.0,2017-01-01,2017-01-31,10024.83,0.0
PROCESSORS,416278.0,2017-01-01,2017-01-31,43413.46,0.0
PROCESSORS,417324.0,2017-01-01,2017-01-31,1225.0,0.0
PROCESSORS,415819.0,2017-01-01,2017-01-31,69917.25,0.0
PROCESSORS,412056.0,2017-01-01,2017-01-31,472364.65,0.0
PROCESSORS,416566.0,2017-01-01,2017-01-31,15000.0,0.0
PROCESSORS,412679.0,2017-01-01,2017-01-31,123265.0,0.0
PROCESSORS,417443.0,2017-01-01,2017-01-31,762.5,0.0
PROCESSORS,413718.0,2017-01-01,2017-01-31,306121.14,0.0
PROCESSORS,415815.0,2017-01-01,2017-01-31,29744.8,0.0
PROCESSORS,412076.0,2017-01-01,2017-01-31,227319.06,0.0
PROCESSORS,414200.0,2017-01-01,2017-01-31,9043.5,0.0
PROCESSORS,413463.0,2017-01-01,2017-01-31,34491.0,0.0
PROCESSORS,412594.0,2017-01-01,2017-01-31,11796.0,0.0
PROCESSORS,417078.0,2017-01-01,2017-01-31,4728.3,0.0
PROCESSORS,413337.0,2017-01-01,2017-01-31,10292.91,0.0
PROCESSORS,417285.0,2017-01-01,2017-01-31,8252.0,0.0
PROCESSORS,412111.0,2017-01-01,2017-01-31,160225.48,0.0
PROCESSORS,423406.0,2017-01-01,2017-01-31,63819.75,0.0
PROCESSORS,421873.0,2017-01-01,2017-01-31,67194.8,0.0
PROCESSORS,412869.0,2017-01-01,2017-01-31,180401.7,0.0
PROCESSORS,414146.0,2017-01-01,2017-01-31,959.7,0.0
PROCESSORS,416977.0,2017-01-01,2017-01-31,234.0,0.0
PROCESSORS,415813.0,2017-01-01,2017-01-31,63817.05,0.0
PROCESSORS,412132.0,2017-01-01,2017-01-31,117497.05,0.0
PROCESSORS,420285.0,2017-01-01,2017-01-31,1510.0,0.0
PROCESSORS,415820.0,2017-01-01,2017-01-31,27573.0,0.0
PROCESSORS,413138.0,2017-01-01,2017-01-31,48338.8,0.0
PROCESSORS,416493.0,2017-01-01,2017-01-31,42864.48,0.0
PROCESSORS,424256.0,2017-01-01,2017-01-31,48144.62,0.0
PROCESSORS,416644.0,2017-01-01,2017-01-31,2991.25,0.0
PROCESSORS,412844.0,2017-01-01,2017-01-31,1805.0,0.0
PROCESSORS,415762.0,2017-01-01,2017-01-31,30566.75,0.0
PROCESSORS,417121.0,2017-01-01,2017-01-31,5310.0,0.0
PROCESSORS,415802.0,2017-01-01,2017-01-31,23660.0,0.0
PROCESSORS,412428.0,2017-01-01,2017-01-31,27859.0,0.0
PROCESSORS,422094.0,2017-01-01,2017-01-31,4896.53,0.0
PROCESSORS,416100.0,2017-01-01,2017-01-31,45808.0,0.0
PROCESSORS,415987.0,2017-01-01,2017-01-31,100117.17,0.0
PROCESSORS,413131.0,2017-01-01,2017-01-31,45946.0,0.0
PROCESSORS,412688.0,2017-01-01,2017-01-31,19298.0,0.0
PROCESSORS,413177.0,2017-01-01,2017-01-31,13566.7,0.0
PROCESSORS,412598.0,2017-01-01,2017-01-31,323865.0,0.0
PROCESSORS,412403.0,2017-01-01,2017-01-31,16797.38,0.0
PROCESSORS,412445.0,2017-01-01,2017-01-31,1000.0,0.0
PROCESSORS,415711.0,2017-01-01,2017-01-31,161164.42,0.0
PROCESSORS,416982.0,2017-01-01,2017-01-31,51849.49,0.0
PROCESSORS,416843.0,2017-01-01,2017-01-31,37135.76,0.0
PROCESSORS,413625.0,2017-01-01,2017-01-31,20892.73,0.0
PROCESSORS,415739.0,2017-01-01,2017-01-31,12113.25,0.0
PROCESSORS,416406.0,2017-01-01,2017-01-31,43353.5,0.0
PROCESSORS,412686.0,2017-01-01,2017-01-31,6107.0,0.0
PROCESSORS,412597.0,2017-01-01,2017-01-31,63399.28,0.0
PROCESSORS,412037.0,2017-01-01,2017-01-31,11754.72,0.0
PROCESSORS,416827.0,2017-01-01,2017-01-31,26482.95,0.0
PROCESSORS,416545.0,2017-01-01,2017-01-31,3824.0,0.0
PROCESSORS,417198.0,2017-01-01,2017-01-31,5882.25,0.0
PROCESSORS,417395.0,2017-01-01,2017-01-31,0.03,0.0
PROCESSORS,412648.0,2017-01-01,2017-01-31,6031.0,0.0
PROCESSORS,416085.0,2017-01-01,2017-01-31,1851.5,0.0
PROCESSORS,412299.0,2017-01-01,2017-01-31,19707.1,0.0
PROCESSORS,423396.0,2017-01-01,2017-01-31,358303.46,0.0
PROCESSORS,413434.0,2017-01-01,2017-01-31,33922.75,0.0
PROCESSORS,412681.0,2017-01-01,2017-01-31,75216.5,0.0
PROCESSORS,412082.0,2017-01-01,2017-01-31,65106.81,0.0
PROCESSORS,413920.0,2017-01-01,2017-01-31,53471.32,0.0
PROCESSORS,412193.0,2017-01-01,2017-01-31,102105.56,0.0
PROCESSORS,412362.0,2017-01-01,2017-01-31,13512.5,0.0
PROCESSORS,412106.0,2017-01-01,2017-01-31,23945.3,0.0
PROCESSORS,412084.0,2017-01-01,2017-01-31,12097.2,0.0
PROCESSORS,412616.0,2017-01-01,2017-01-31,5129.32,0.0
PROCESSORS,413690.0,2017-01-01,2017-01-31,25389.25,0.0
PROCESSORS,412904.0,2017-01-01,2017-01-31,48075.41,0.0
PROCESSORS,414272.0,2017-01-01,2017-01-31,5169.28,0.0
PROCESSORS,416027.0,2017-01-01,2017-01-31,3307.5,0.0
PROCESSORS,416184.0,2017-01-01,2017-01-31,13740.0,0.0
PROCESSORS,414235.0,2017-01-01,2017-01-31,1260.0,0.0
PROCESSORS,417326.0,2017-01-01,2017-01-31,53537.18,0.0
PROCESSORS,416859.0,2017-01-01,2017-01-31,98514.5,0.0
PROCESSORS,412764.0,2017-01-01,2017-01-31,17289.55,0.0
PROCESSORS,413029.0,2017-01-01,2017-01-31,337125.0,0.0
PROCESSORS,416539.0,2017-01-01,2017-01-31,224985.4,0.0
PROCESSORS,415853.0,2017-01-01,2017-01-31,6665.5,0.0
PROCESSORS,412073.0,2017-01-01,2017-01-31,657.0,0.0
PROCESSORS,412656.0,2017-01-01,2017-01-31,40296.69,0.0
PROCESSORS,416609.0,2017-01-01,2017-01-31,213333.5,0.0
PROCESSORS,413711.0,2017-01-01,2017-01-31,35914.81,0.0
PROCESSORS,413922.0,2017-01-01,2017-01-31,134264.05,0.0
PROCESSORS,417380.0,2017-01-01,2017-01-31,412422.75,0.0
PROCESSORS,416445.0,2017-01-01,2017-01-31,91959.7,0.0
PROCESSORS,412331.0,2017-01-01,2017-01-31,1300.0,0.0
PROCESSORS,412752.0,2017-01-01,2017-01-31,21201.4,0.0
PROCESSORS,418443.0,2017-01-01,2017-01-31,48856.0,0.0
PROCESSORS,413455.0,2017-01-01,2017-01-31,1535.82,0.0
PROCESSORS,412311.0,2017-01-01,2017-01-31,4652.57,0.0
PROCESSORS,416199.0,2017-01-01,2017-01-31,138260.08,0.0
PROCESSORS,415680.0,2017-01-01,2017-01-31,11432.02,0.0
PROCESSORS,412711.0,2017-01-01,2017-01-31,11070.0,0.0
PROCESSORS,415873.0,2017-01-01,2017-01-31,5246.5,0.0
PROCESSORS,417030.0,2017-01-01,2017-01-31,64809.25,0.0
PROCESSORS,412754.0,2017-01-01,2017-01-31,22117.45,0.0
PROCESSORS,416579.0,2017-01-01,2017-01-31,106941.97,0.0
PROCESSORS,416155.0,2017-01-01,2017-01-31,55796.53,0.0
PROCESSORS,415919.0,2017-01-01,2017-01-31,2892.0,0.0
PROCESSORS,416902.0,2017-01-01,2017-01-31,34208.3,0.0
PROCESSORS,412808.0,2017-01-01,2017-01-31,99702.07,0.0
PROCESSORS,416831.0,2017-01-01,2017-01-31,37832.1,0.0
PROCESSORS,412146.0,2017-01-01,2017-01-31,2502.0,0.0
PROCESSORS,413038.0,2017-01-01,2017-01-31,50516.54,0.0
PROCESSORS,412242.0,2017-01-01,2017-01-31,38441.75,0.0
PROCESSORS,412347.0,2017-01-01,2017-01-31,324801.35,0.0
PROCESSORS,412337.0,2017-01-01,2017-01-31,54469.4,-31.19
PROCESSORS,412609.0,2017-01-01,2017-01-31,3683.75,0.0
PROCESSORS,412497.0,2017-01-01,2017-01-31,24764.61,0.0
PROCESSORS,413650.0,2017-02-01,2017-02-28,26087.15,0.0
PROCESSORS,417272.0,2017-02-01,2017-02-28,10000.0,0.0
PROCESSORS,412200.0,2017-02-01,2017-02-28,14296.0,0.0
PROCESSORS,416426.0,2017-02-01,2017-02-28,4990.06,0.0
PROCESSORS,413855.0,2017-02-01,2017-02-28,72258.3,0.0
PROCESSORS,413478.0,2017-02-01,2017-02-28,107567.0,0.0
PROCESSORS,412599.0,2017-02-01,2017-02-28,30892.4,0.0
PROCESSORS,416057.0,2017-02-01,2017-02-28,5937.3,0.0
PROCESSORS,416657.0,2017-02-01,2017-02-28,27618.14,0.0
PROCESSORS,415964.0,2017-02-01,2017-02-28,2538.15,0.0
PROCESSORS,412892.0,2017-02-01,2017-02-28,4017.9,0.0
PROCESSORS,412557.0,2017-02-01,2017-02-28,19387.79,0.0
PROCESSORS,413293.0,2017-02-01,2017-02-28,37642.3,0.0
PROCESSORS,415998.0,2017-02-01,2017-02-28,160421.08,0.0
PROCESSORS,417142.0,2017-02-01,2017-02-28,178627.7,0.0
PROCESSORS,412741.0,2017-02-01,2017-02-28,12195.68,0.0
PROCESSORS,416612.0,2017-02-01,2017-02-28,2818.5,0.0
PROCESSORS,415700.0,2017-02-01,2017-02-28,83504.1,0.0
PROCESSORS,416330.0,2017-02-01,2017-02-28,3440.0,0.0
PROCESSORS,416228.0,2017-02-01,2017-02-28,3502.0,0.0
PROCESSORS,422685.0,2017-02-01,2017-02-28,26464.1,0.0
PROCESSORS,413066.0,2017-02-01,2017-02-28,20707.0,0.0
PROCESSORS,412104.0,2017-02-01,2017-02-28,43071.25,0.0
PROCESSORS,416753.0,2017-02-01,2017-02-28,7250.88,0.0
PROCESSORS,416929.0,2017-02-01,2017-02-28,53849.5,0.0
PROCESSORS,412624.0,2017-02-01,2017-02-28,6140.0,0.0
PROCESSORS,412735.0,2017-02-01,2017-02-28,13513.01,0.0
PROCESSORS,412991.0,2017-02-01,2017-02-28,186641.0,0.0
PROCESSORS,415961.0,2017-02-01,2017-02-28,5030.0,0.0
PROCESSORS,412138.0,2017-02-01,2017-02-28,10631.5,0.0
PROCESSORS,415727.0,2017-02-01,2017-02-28,25684.5,0.0
PROCESSORS,416043.0,2017-02-01,2017-02-28,54127.02,0.0
PROCESSORS,413462.0,2017-02-01,2017-02-28,485692.84,0.0
PROCESSORS,417335.0,2017-02-01,2017-02-28,48257.77,0.0
PROCESSORS,413209.0,2017-02-01,2017-02-28,3059.0,0.0
PROCESSORS,412118.0,2017-02-01,2017-02-28,26109.78,0.0
PROCESSORS,412110.0,2017-02-01,2017-02-28,15155.0,0.0
PROCESSORS,416175.0,2017-02-01,2017-02-28,2720.0,0.0
PROCESSORS,412759.0,2017-02-01,2017-02-28,293073.75,0.0
PROCESSORS,412438.0,2017-02-01,2017-02-28,24716.87,0.0
PROCESSORS,412288.0,2017-02-01,2017-02-28,40020.0,0.0
PROCESSORS,412626.0,2017-02-01,2017-02-28,9824.0,0.0
PROCESSORS,412402.0,2017-02-01,2017-02-28,64968.5,0.0
PROCESSORS,412601.0,2017-02-01,2017-02-28,45219.0,0.0
PROCESSORS,416762.0,2017-02-01,2017-02-28,27280.77,0.0
PROCESSORS,412692.0,2017-02-01,2017-02-28,1857.0,0.0
PROCESSORS,416323.0,2017-02-01,2017-02-28,4745.0,0.0
PROCESSORS,416019.0,2017-02-01,2017-02-28,16614.5,0.0
PROCESSORS,413613.0,2017-02-01,2017-02-28,2250.0,0.0
PROCESSORS,415726.0,2017-02-01,2017-02-28,4875.02,0.0
PROCESSORS,412179.0,2017-02-01,2017-02-28,19434.5,0.0
PROCESSORS,416641.0,2017-02-01,2017-02-28,9466.25,0.0
PROCESSORS,419493.0,2017-02-01,2017-02-28,67805.3,0.0
PROCESSORS,415968.0,2017-02-01,2017-02-28,7414.0,0.0
PROCESSORS,413622.0,2017-02-01,2017-02-28,27333.66,0.0
PROCESSORS,416961.0,2017-02-01,2017-02-28,1811.0,0.0
PROCESSORS,416203.0,2017-02-01,2017-02-28,7746.2,0.0
PROCESSORS,412357.0,2017-02-01,2017-02-28,11547.0,0.0
PROCESSORS,413075.0,2017-02-01,2017-02-28,339276.41,0.0
PROCESSORS,412969.0,2017-02-01,2017-02-28,79539.66,0.0
PROCESSORS,412149.0,2017-02-01,2017-02-28,630723.52,-5.0
PROCESSORS,416935.0,2017-02-01,2017-02-28,82295.74,0.0
PROCESSORS,412141.0,2017-02-01,2017-02-28,54726.65,0.0
PROCESSORS,412723.0,2017-02-01,2017-02-28,306923.33,0.0
PROCESSORS,414113.0,2017-02-01,2017-02-28,2900.0,0.0
PROCESSORS,413641.0,2017-02-01,2017-02-28,18296.0,0.0
PROCESSORS,412902.0,2017-02-01,2017-02-28,115847.54,0.0
PROCESSORS,412053.0,2017-02-01,2017-02-28,171864.48,0.0
PROCESSORS,412728.0,2017-02-01,2017-02-28,17807.95,0.0
PROCESSORS,421497.0,2017-02-01,2017-02-28,550.06,0.0
PROCESSORS,417087.0,2017-02-01,2017-02-28,10416.5,0.0
PROCESSORS,417106.0,2017-02-01,2017-02-28,13333.32,0.0
PROCESSORS,412947.0,2017-02-01,2017-02-28,23883.55,0.0
PROCESSORS,415835.0,2017-02-01,2017-02-28,188042.15,0.0
PROCESSORS,413210.0,2017-02-01,2017-02-28,5134.0,0.0
PROCESSORS,419189.0,2017-02-01,2017-02-28,3299.4,0.0
PROCESSORS,416308.0,2017-02-01,2017-02-28,12384.26,0.0
PROCESSORS,412738.0,2017-02-01,2017-02-28,55457.0,0.0
PROCESSORS,413380.0,2017-02-01,2017-02-28,1242.0,0.0
PROCESSORS,419969.0,2017-02-01,2017-02-28,23370.0,0.0
PROCESSORS,412625.0,2017-02-01,2017-02-28,2043.15,0.0
PROCESSORS,416908.0,2017-02-01,2017-02-28,145862.45,0.0
PROCESSORS,412240.0,2017-02-01,2017-02-28,55247.54,0.0
PROCESSORS,415717.0,2017-02-01,2017-02-28,1191.5,0.0
PROCESSORS,412430.0,2017-02-01,2017-02-28,2893.75,0.0
PROCESSORS,416196.0,2017-02-01,2017-02-28,12228.75,0.0
PROCESSORS,414149.0,2017-02-01,2017-02-28,14619.73,0.0
PROCESSORS,412058.0,2017-02-01,2017-02-28,2800.0,0.0
PROCESSORS,420287.0,2017-02-01,2017-02-28,4554.4,0.0
PROCESSORS,412077.0,2017-02-01,2017-02-28,11099.25,0.0
PROCESSORS,412180.0,2017-02-01,2017-02-28,24483.25,0.0
PROCESSORS,412964.0,2017-02-01,2017-02-28,133091.9,0.0
PROCESSORS,416032.0,2017-02-01,2017-02-28,8100.7,0.0
PROCESSORS,412861.0,2017-02-01,2017-02-28,47286.0,0.0
PROCESSORS,412207.0,2017-02-01,2017-02-28,16996.5,0.0
PROCESSORS,412623.0,2017-02-01,2017-02-28,109013.25,0.0
PROCESSORS,415971.0,2017-02-01,2017-02-28,151644.38,-0.01
PROCESSORS,417097.0,2017-02-01,2017-02-28,5501.04,0.0
PROCESSORS,412858.0,2017-02-01,2017-02-28,3682.16,0.0
PROCESSORS,413657.0,2017-02-01,2017-02-28,800.5,0.0
PROCESSORS,412622.0,2017-02-01,2017-02-28,32527.95,0.0
PROCESSORS,412566.0,2017-02-01,2017-02-28,10552.0,0.0
PROCESSORS,413174.0,2017-02-01,2017-02-28,121639.46,-10.0
PROCESSORS,414039.0,2017-02-01,2017-02-28,248823.11,0.0
PROCESSORS,412901.0,2017-02-01,2017-02-28,40410.0,0.0
PROCESSORS,412627.0,2017-02-01,2017-02-28,68318.2,0.0
PROCESSORS,416055.0,2017-02-01,2017-02-28,520.5,0.0
PROCESSORS,412408.0,2017-02-01,2017-02-28,92943.46,0.0
PROCESSORS,416008.0,2017-02-01,2017-02-28,117937.5,0.0
PROCESSORS,413431.0,2017-02-01,2017-02-28,12746.0,0.0
PROCESSORS,412099.0,2017-02-01,2017-02-28,3607.0,0.0
PROCESSORS,412078.0,2017-02-01,2017-02-28,2091.25,0.0
PROCESSORS,418921.0,2017-02-01,2017-02-28,39809.09,0.0
PROCESSORS,416502.0,2017-02-01,2017-02-28,743460.59,0.0
PROCESSORS,412063.0,2017-02-01,2017-02-28,62356.29,0.0
PROCESSORS,415697.0,2017-02-01,2017-02-28,43446.7,0.0
PROCESSORS,412105.0,2017-02-01,2017-02-28,7855.01,0.0
PROCESSORS,416675.0,2017-02-01,2017-02-28,300.0,0.0
PROCESSORS,416400.0,2017-02-01,2017-02-28,13030.12,0.0
PROCESSORS,412831.0,2017-02-01,2017-02-28,31127.2,0.0
PROCESSORS,417155.0,2017-02-01,2017-02-28,17913.26,0.0
PROCESSORS,416677.0,2017-02-01,2017-02-28,18487.0,0.0
PROCESSORS,415881.0,2017-02-01,2017-02-28,32925.1,0.0
PROCESSORS,412252.0,2017-02-01,2017-02-28,208955.57,0.0
PROCESSORS,416619.0,2017-02-01,2017-02-28,9020.87,0.0
